¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69536
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74094
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78887
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83923
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89204
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94734
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00521
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06564
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12868
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19447
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.263
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00706
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22896
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459719
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700919
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957623
(340.41, 7.17, 310.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231404
