¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89934
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38489
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03363
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98379
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38303
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66728
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90307
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157316
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432123
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730062
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060985
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39131
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696277
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025671
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385092
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779001
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20907
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75071
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78672
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42758
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87835
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35972
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00982
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95478
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.347
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665931
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901626
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155723
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430427
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728215
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053556
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368763
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672873
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005552
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366208
(328.36, 7.21, 379.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758434
