¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417952
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623426
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841857
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074379
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322405
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587502
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869597
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097741
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339382
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505931
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596605
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690523
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787751
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888454
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992737
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10078
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21269
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32873
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44898
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57365
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70297
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84088
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98759
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14005
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29849
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46321
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204899
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424143
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660436
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915868
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19279
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410861
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615917
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833864
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065878
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313375
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577824
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861045
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131258
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374777
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476952
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567027
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660288
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756868
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856853
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960436
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06772
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18281
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30464
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43101
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5621
º(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69818
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83942
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98609
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13847
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29687
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46155
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215917
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43598
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673228
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929709
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20784
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404119
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608776
(436.71, 15.16, 250.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826275
