¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47392
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6343
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68945
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74759
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80874
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87306
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94049
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01114
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08507
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16231
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24298
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32707
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41474
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.506
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.601
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947896
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299641
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685309
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105451
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556703
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05661
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61336
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1928
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77909
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43551
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11813
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82021
(343.69, 7.90, 311.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65273
