¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286145
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419131
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562994
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720394
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887863
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066383
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256995
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461024
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694979
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953082
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216554
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430734
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659229
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903399
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164891
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69022
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52352
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3389
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84394
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01814
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19975
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38918
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.295132
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.395942
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.502248
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.614519
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.727026
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.829655
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.937605
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.051272
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171074
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297505
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.431087
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573657
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731719
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899861
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079142
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270607
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475538
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712816
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972354
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25076
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467062
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697842
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944577
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208889
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012172
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737682
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84632
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01902
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19897
…(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38666
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58246
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.304905
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.406199
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.513078
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.625972
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736239
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.83934
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947734
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.06193
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.182248
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309273
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443515
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585574
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743471
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912372
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09246
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28481
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490705
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731263
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992274
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275508
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504529
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737739
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987107
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254389
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204517
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962716
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02304
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20148
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38755
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58163
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78427
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.314901
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.416732
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.524166
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.637644
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.745808
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.849325
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.958261
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.072936
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.193884
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.321528
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456408
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599193
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755704
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925398
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106314
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299582
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50771
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750398
ş(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01297
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297934
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543242
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778917
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031064
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301383
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406137
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19954
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20722
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3918
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58432
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78524
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99509
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.325136
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.427482
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.535492
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.649626
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.755694
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.859712
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.969125
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.084365
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205894
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334179
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469748
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61328
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76846
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938933
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120717
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31495
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52609
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77019
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034368
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321155
(401.69, 6.95, 366.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583191
