¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243842
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480804
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739036
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015408
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310863
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633451
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987105
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369388
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055823
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352154
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669981
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01174
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044304
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259606
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496003
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755537
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03286
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329901
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654289
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009974
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397536
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799666
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077893
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375757
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695273
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03891
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059031
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275472
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511192
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772062
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050411
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34902
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675208
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032973
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425858
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820934
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100581
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399995
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721281
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06688
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07377
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291382
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526456
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788622
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068008
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368181
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696244
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056087
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45257
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842756
‰(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123894
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424939
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748047
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09564
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088616
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307346
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543415
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80522
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085664
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387469
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717311
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079266
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478186
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865196
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147845
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450598
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775518
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12518
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50241
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103456
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323373
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560731
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821802
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103379
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406775
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738484
(365.18, 8.56, 321.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102574
