¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86829
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95889
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05305
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15086
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30571
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50585
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71329
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564515
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859995
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201075
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541511
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91281
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31008
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705295
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04773
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40947
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79995
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20913
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6319
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73966
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82398
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91171
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00289
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09765
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2849
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48214
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68666
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34188
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72632
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55688
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846554
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1827
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521512
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885371
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279571
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667367
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01322
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37233
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75986
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16432
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58356
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78442
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86934
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95763
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08046
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26825
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46283
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6645
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87361
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25117
(426.02, 9.79, 362.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63185
