¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613514
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8504
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106058
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384616
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690696
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02448
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389874
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791524
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234983
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727091
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27622
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84804
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48795
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27386
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99375
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1927
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36271
(336.12, 7.49, 351.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31972
