¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27585
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595231
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945197
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330234
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755886
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228843
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625646
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03816
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48921
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97071
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4843
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03484
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13366
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85798
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88162
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54272
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19087
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58334
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54862
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707866
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976289
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268301
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586983
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936116
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320201
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744801
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217244
(443.21, 14.36, 272.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61119
