¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(405.76, 13.17, 329.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849978
(405.76, 13.17, 329.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151927
(405.76, 13.17, 329.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478715
(405.76, 13.17, 329.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857972
(405.76, 13.17, 329.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274185
(405.76, 13.17, 329.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609371
(405.76, 13.17, 329.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924921
(405.76, 13.17, 329.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26347
(405.76, 13.17, 329.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86052
(405.36, 13.14, 330.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357031
(405.36, 13.14, 330.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600248
(405.36, 13.14, 330.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863899
(405.36, 13.14, 330.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150608
(405.36, 13.14, 330.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463465
(405.36, 13.14, 330.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799747
(405.36, 13.14, 330.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16208
(405.36, 13.14, 330.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561033
(405.36, 13.14, 330.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969441
