¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10413
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91895
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70225
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71828
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97686
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66082
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15054
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32952
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05472
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69098
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265292
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406905
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565011
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737367
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921672
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11917
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327004
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547407
(389.68, 7.03, 358.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782978
