¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143611
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552899
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999657
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52689
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12135
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79661
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53471
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35601
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3089
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3947
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5375
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87663
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15251
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62421
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20158
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98592
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90873
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334572
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570629
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831314
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114604
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423604
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761855
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133675
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539408
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981401
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501799
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09292
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76421
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48653
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29288
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2355
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31532
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45677
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77612
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08947
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55046
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14476
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99441
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90392
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333247
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564204
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824339
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107035
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415333
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752794
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123672
(334.45, 7.51, 354.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525853
