¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909974
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956097
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003825
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053304
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104531
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157625
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212557
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269464
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328362
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262311
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2789
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296516
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315199
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334943
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355752
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377635
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400687
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424824
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450104
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47654
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504234
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533101
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563215
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594555
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627215
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661214
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696571
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733327
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771494
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81112
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852231
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894859
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939134
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986225
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035414
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086405
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139188
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193871
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25046
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309073
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251623
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268126
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285661
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304214
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323839
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344528
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366307
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389206
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413207
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438385
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464717
ˆ(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492213
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520944
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550944
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582162
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614676
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648527
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683726
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720296
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758301
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797766
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838669
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881131
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925196
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970851
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018667
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069396
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121927
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176334
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232622
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290953
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241728
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258125
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275543
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294016
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31355
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334146
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355815
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378608
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402519
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427535
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453746
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481136
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509766
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539592
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570678
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603081
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636789
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671809
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708256
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746085
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785388
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826134
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868461
(371.51, 6.89, 356.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912328
