¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428965
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966711
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56398
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13797
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8573
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7199
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36772
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91292
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579572
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754075
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94139
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148736
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371996
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613122
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873357
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155136
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462163
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785292
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137177
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523787
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950343
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440568
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980186
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57915
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13067
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82507
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64981
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29025
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85973
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583725
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758458
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947754
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155542
(397.97, 14.70, 309.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379368
