¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51613
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40124
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28389
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945894
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448278
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922556
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37722
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8364
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33988
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89431
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52566
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40028
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27481
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922915
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42254
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907067
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35406
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81107
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31201
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90263
(417.02, 8.28, 365.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53492
