¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65372
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2243
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79586
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82166
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96185
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40289
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55056
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778807
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024577
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287704
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566497
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868722
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212991
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590079
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004901
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490868
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07085
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72806
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28876
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7084
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1503
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66802
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23996
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5511
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79804
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96202
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4031
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550594
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778817
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024577
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288738
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567552
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871583
(336.05, 7.44, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21611
