¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154669
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307628
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467235
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63566
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81307
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998669
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19297
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39656
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61005
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83414
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4458
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44201
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63594
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15599
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35815
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40962
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282911
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499015
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731587
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982466
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247438
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523545
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822758
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148003
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502796
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89127
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170527
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326481
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489803
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660456
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838869
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0255
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22091
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42568
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64044
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86588
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46926
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4469
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64183
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13806
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29729
(405.12, 14.93, 310.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22617
