¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594713
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967772
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352256
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755732
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19713
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68209
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21129
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73454
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28952
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90753
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40811
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97431
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52755
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56871
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6123
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65835
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7069
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75794
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8116
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86785
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92676
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98843
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05281
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385824
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610325
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852236
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113625
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369235
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638117
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927876
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241798
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582961
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95493
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343588
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746233
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18677
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67065
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20458
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72544
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27952
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90781
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33532
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89515
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45122
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49184
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53488
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58038
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62833
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6788
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73184
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78747
…(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84574
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9067
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97042
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377595
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601459
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842661
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103298
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361401
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629009
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918064
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231154
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571342
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942252
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335171
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7371
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17676
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65965
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19238
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71702
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27844
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90889
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28384
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81809
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37773
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41787
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46038
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50534
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55273
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60263
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65508
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7101
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76776
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82809
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89116
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369384
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592644
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833141
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092354
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353101
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620068
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908399
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220694
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55997
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929827
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327116
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728286
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16709
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64902
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18068
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70986
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28009
‰(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89463
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25465
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74309
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30702
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34669
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38872
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43316
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48005
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52937
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58128
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63573
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69277
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75251
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81492
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361187
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583827
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823641
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079913
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344937
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611303
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898903
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210394
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548749
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917585
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319357
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719801
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15782
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6388
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16941
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71197
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28239
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86846
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22693
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67009
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23908
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27825
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31983
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36375
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41014
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45902
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51034
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56424
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62072
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67984
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74168
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353041
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575019
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812777
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067508
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336931
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602633
‚(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88953
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200256
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537726
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905571
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307997
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711683
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14889
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62903
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15688
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71468
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28539
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84368
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20073
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59906
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17379
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21252
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25365
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29712
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34301
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39138
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44219
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4956
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55154
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6101
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67137
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344881
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566124
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801341
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055149
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329014
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594145
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880359
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19025
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5269
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893744
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295052
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703875
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14038
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61962
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13763
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71803
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2891
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82029
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17594
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55403
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10824
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14946
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19011
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23319
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27861
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3265
‰(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37684
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42971
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48514
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54317
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60388
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336714
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555556
(347.84, 8.86, 313.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789959
