¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943094
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095476
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256109
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425718
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604961
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794629
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934693
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067174
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20581
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365508
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75827
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191604
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671163
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78362
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29015
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406724
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541455
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67959
(327.35, 7.09, 327.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790422
