¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027398
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504863
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01185
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53275
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06805
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58973
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11212
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48751
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88949
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32091
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78502
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28106
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54387
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81571
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10091
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40036
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71504
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04607
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3946
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109193
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331158
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571186
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83152
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114737
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424012
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783456
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131021
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512808
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934042
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401091
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899722
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40836
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97436
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51336
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02125
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39075
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78627
(430.74, 14.39, 319.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2323
