¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56552
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076488
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253727
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444926
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651655
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875947
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119999
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377707
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658163
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958017
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276681
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609552
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965169
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357393
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792065
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255621
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760035
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32472
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95557
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6801
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52953
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49496
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54046
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73149
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02574
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66673
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82354
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39233
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.069419
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24616
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436741
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642841
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.866365
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101477
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356362
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634827
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93102
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247032
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593608
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947684
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338099
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770629
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228979
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730322
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29144
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90242
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6142
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45221
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40411
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43499
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64094
µ(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94155
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57067
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60442
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12236
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.062556
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238725
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428711
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63416
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84961
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082224
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335403
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611874
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904524
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217988
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562806
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930774
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31943
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74995
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203243
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701673
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24711
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8509
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55678
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37719
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31614
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33296
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5211
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8609
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47881
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40003
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8634
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055761
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231452
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420871
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619097
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832162
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063273
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314744
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589336
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878568
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189521
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531474
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909182
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301406
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729949
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178389
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668885
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20262
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80096
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50114
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30469
·(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23094
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23419
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40533
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78375
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33886
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2224
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6151
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049127
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224278
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407336
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.603213
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815019
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044673
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294486
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567181
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853097
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161617
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500761
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875229
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283988
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710652
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154413
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630224
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15947
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75254
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44722
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2429
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14853
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13873
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2935
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65714
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19985
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05176
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37692
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.042592
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212232
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392869
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587634
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798148
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026365
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274557
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545432
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82815
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13426
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470675
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841978
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253843
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690187
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121218
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592724
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11769
¶(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70567
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39497
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18311
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06869
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04642
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18545
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52758
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0661
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88784
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14847
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97013
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.031907
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198993
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.378647
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572277
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781552
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00835
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254982
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52404
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8037
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107524
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441249
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80946
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217724
(429.00, 10.28, 364.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665435
