¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59047
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66411
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74125
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82194
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90635
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99452
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630198
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978621
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288934
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555538
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848854
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168154
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692924
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82527
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27656
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71088
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11217
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24396
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36019
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48115
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60694
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74093
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88672
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03844
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19637
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36082
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4248
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49139
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56131
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63459
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71136
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79175
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87577
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96603
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612108
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950645
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266088
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531513
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826141
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14374
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624406
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81393
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26425
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65838
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05583
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21805
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33374
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45409
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5793
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70955
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84507
„(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99525
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15204
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31531
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39891
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46521
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5348
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6078
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68429
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76619
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85412
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94586
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594034
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922682
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243725
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510877
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803996
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119858
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554154
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79934
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24069
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60733
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00111
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19427
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30942
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42924
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55386
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68354
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81844
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95879
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11036
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27251
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37564
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44168
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51102
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58506
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66533
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74925
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83696
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92851
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575907
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899425
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22187
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490717
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78231
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096523
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482222
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78301
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1943
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55769
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9479
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17256
„(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28724
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40657
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53067
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65982
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79414
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93394
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07936
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23236
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35496
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42148
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49458
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57118
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65128
