¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262265
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610435
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048184
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937985
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47472
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86755
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58948
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33376
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61186
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9046
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09955
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.834978
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.946344
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.065202
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.192318
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.328475
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.47466
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632019
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801842
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985563
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184955
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402071
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.639304
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899516
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15815
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395287
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652725
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933199
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253283
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642974
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085258
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861715
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08095
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97348
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67013
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43209
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85524
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08727
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28458
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.825289
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.936056
(382.54, 10.92, 322.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.054228
