¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802351
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3249
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9085
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56446
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06082
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42287
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81811
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24198
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6976
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18855
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65444
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07468
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43063
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80696
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20533
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62766
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719816
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986969
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284498
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610085
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967737
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362329
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799919
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296214
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775488
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.295
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87504
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54922
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11514
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48847
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88811
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31688
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77792
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25602
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70868
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19408
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55715
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93985
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34515
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98047
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715348
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983667
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280888
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606101
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963368
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357564
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794597
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28371
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749003
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2816
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88129
…(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55769
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14649
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55626
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9605
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39432
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86096
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30931
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76553
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25479
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68846
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07789
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07516
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710938
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980338
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27728
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602166
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959008
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352715
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789211
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27131
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752499
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28849
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88904
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56096
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11995
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6263
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03528
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47437
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93554
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36514
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82502
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31844
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82475
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25936
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27229
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706501
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977032
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273635
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598166
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95461
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346793
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779103
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260549
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758831
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29557
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89699
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53772
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09439
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69862
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11257
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55712
†(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99034
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42349
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88724
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38496
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92034
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05326
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70211
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973689
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270001
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594181
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947384
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336637
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767851
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247961
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765362
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30285
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90519
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51535
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06975
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68283
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19237
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63887
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04754
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48436
(425.78, 9.85, 362.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95224
