¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5442
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73416
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420019
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679516
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962242
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271507
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611029
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985482
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400356
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862595
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38055
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992233
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67364
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43403
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34129
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28131
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29383
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71066
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10462
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78502
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421947
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68162
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964566
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27401
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613796
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988513
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403769
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866351
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389858
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01385
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70266
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45662
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35701
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3103
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28955
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69039
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66693
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82367
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423853
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683687
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966844
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2765
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616528
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991567
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407127
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870144
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408737
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03544
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73183
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49013
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37267
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31191
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28579
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63748
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25232
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86168
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425748
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685753
(324.27, 7.19, 395.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96909
