¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068485
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159928
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363733
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59743
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850355
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124896
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33435
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536209
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758135
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013659
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288235
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576166
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853437
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151066
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4713
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047785
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137758
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231655
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343691
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575813
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826954
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099479
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327133
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528518
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754737
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010025
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284338
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577011
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854324
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152035
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472334
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116899
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209332
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305809
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406574
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554608
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803968
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074532
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320578
(366.43, 9.83, 321.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521595
