¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21149
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40549
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60914
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77507
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94789
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12855
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31752
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51531
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86598
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88248
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06857
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251751
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440798
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642987
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859688
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101147
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366788
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649735
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900252
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173283
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467571
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785594
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130299
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328206
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51663
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705988
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875477
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05291
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23893
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43403
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63881
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81915
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99342
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17562
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3662
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56572
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04511
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878282
(326.11, 6.99, 330.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064029
