¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134117
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223037
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315573
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411787
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511921
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616102
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724506
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837302
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072498
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113587
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156711
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201898
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249178
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298666
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350379
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404409
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460777
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521606
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587379
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655869
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72717
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801422
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878673
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959053
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042657
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129663
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220167
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314342
(366.73, 8.50, 321.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412256
