¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572433
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842579
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137332
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460155
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815178
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12837
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273747
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36412
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481408
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607637
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739408
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877041
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020857
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171225
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32856
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26999
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08355
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17428
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569764
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839681
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134181
(420.16, 14.78, 245.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456685
