¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58467
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505505
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767216
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05232
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363997
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696095
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024676
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398496
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810581
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267128
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775595
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20268
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66233
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13246
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49396
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88206
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24759
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62137
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02134
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47892
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99454
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68347
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8851
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504797
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766449
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051474
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363095
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692085
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03334
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408012
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8211
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278831
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773182
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19209
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65073
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15486
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57571
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95706
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31083
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69917
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15102
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63894
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20276
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97632
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19934
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504091
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765677
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050657
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360041
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697547
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042166
±(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417726
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831827
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290701
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764067
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1822
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6399
(427.48, 10.05, 361.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14295
