¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24539
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83769
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47086
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24059
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12772
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34132
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42693
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51656
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6103
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7083
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954668
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146819
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353041
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571467
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792874
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031106
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288181
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566207
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867969
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196397
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543424
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88208
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254256
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673543
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13476
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62056
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11439
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64932
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23803
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83753
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47068
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25609
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14727
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24413
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32864
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41715
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50969
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60642
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948342
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140028
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34576
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566154
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787136
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02494
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281504
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559009
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860127
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187891
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540277
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878673
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25282
…(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672021
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13302
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6246
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11194
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64406
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23218
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8392
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47251
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27376
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07145
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15106
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23454
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32189
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41331
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50889
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942221
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133487
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338729
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559531
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781722
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019128
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275205
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552227
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852771
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179881
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537172
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876012
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252148
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671252
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13221
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6251
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1084
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64017
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22787
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84262
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47792
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29355
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98335
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06201
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14447
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23083
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32114
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41556
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936273
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127112
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331941
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552176
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776657
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013687
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26932
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545876
ƒ(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84585
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172382
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528937
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874067
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252219
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671349
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12936
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.623
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10612
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63764
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22508
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84781
(351.81, 9.04, 315.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49739
