¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86294
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79856
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96351
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6032
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44408
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97737
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14833
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64035
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063917
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357592
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678296
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039608
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443286
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803113
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254496
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759546
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39525
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.072
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84899
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76928
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96692
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61908
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45613
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94054
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89912
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12006
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054803
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347611
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667381
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018231
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427076
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795004
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246008
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747771
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38096
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1055
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83507
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73927
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94183
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63624
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46808
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98392
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65824
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32184
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95195
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045623
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337618
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656456
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005863
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406588
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787395
‰(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237551
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738302
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36655
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08222
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82119
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70844
(344.39, 6.96, 372.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91763
