¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4185
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57083
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72939
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89441
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06624
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24515
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40718
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56476
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72868
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939775
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189401
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450315
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730172
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030994
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22253
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73986
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0959
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47869
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75373
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91383
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0173
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15164
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30275
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46011
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62407
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79489
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97298
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15873
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31013
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45988
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61574
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77793
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9468
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12267
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30582
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49125
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65358
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93969
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183081
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443543
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722905
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023252
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32328
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76007
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11756
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.426
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68089
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86237
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9648
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07137
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19561
‚(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35003
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51083
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67838
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85304
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03513
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20586
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35315
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50642
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66594
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.832
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0049
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18501
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37264
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56817
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934097
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177084
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437141
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716064
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015847
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42455
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78109
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11985
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3587
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61032
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81328
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9147
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02022
(331.51, 6.45, 316.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13004
