¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760952
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186974
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672639
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221512
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655956
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14381
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6944
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34322
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03731
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82632
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16119
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57031
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00682
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1999
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36992
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54688
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73105
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92278
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1224
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40535
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67719
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91278
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293581
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514965
(330.04, 6.63, 320.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72628
