¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703629
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35565
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10594
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95672
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98275
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56306
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94502
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3328
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549737
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822368
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120105
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446553
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805967
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203506
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645493
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139683
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695854
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34209
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09027
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89893
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75726
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27923
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81914
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26924
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546268
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81858
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115967
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442009
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800918
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197952
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639269
(436.82, 13.95, 294.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132763
