¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178811
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492547
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838851
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232279
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669079
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145954
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661655
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20248
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80705
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35169
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39318
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43718
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48374
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53298
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5849
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63956
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69703
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75739
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82066
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88697
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95637
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02895
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10477
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18397
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26658
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35277
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2655
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882034
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168358
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481044
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829031
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221441
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656962
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13321
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639569
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17777
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78186
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22554
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26571
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3084
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35362
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40143
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4519
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50506
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56101
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61975
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68141
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74599
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8136
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88435
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95829
„(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03555
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11616
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20024
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28792
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872377
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157834
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469582
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819141
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210462
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644782
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120412
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617644
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15323
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75423
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10409
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14306
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18448
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22843
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2749
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32396
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37572
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43018
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48741
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54749
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61047
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6764
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74544
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81759
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89298
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97166
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05379
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1394
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862755
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14734
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45804
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809167
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199416
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632476
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107578
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595863
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12888
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72681
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98715
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02496
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06521
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10791
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15312
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20092
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2513
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30437
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36017
…(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41875
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48016
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54454
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61191
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68236
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75601
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83284
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91308
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99674
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853106
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136813
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446618
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799086
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188246
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62006
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094673
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574246
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10471
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69961
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87459
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91127
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95038
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99195
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03595
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08251
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1316
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18332
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23777
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29493
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35492
(361.69, 9.93, 323.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41777
