¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37053
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84558
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35347
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88671
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46422
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17838
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74721
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.361
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.814294
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.958638
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150797
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.401852
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679871
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989224
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335591
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305444
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755973
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267489
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853039
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529876
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32094
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77382
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10189
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45282
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82904
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21187
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56572
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9808
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42693
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90761
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36885
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9042
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48409
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10845
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65877
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24763
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.777962
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.919916
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.071513
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3057
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573192
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870261
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202094
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280853
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728213
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235799
(329.46, 6.70, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816615
