¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94482
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1967
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66934
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45618
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033854
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284855
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55901
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859562
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19046
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556425
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966474
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440537
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976454
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587019
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28969
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11986
(332.98, 6.87, 313.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14259
