¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547793
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889952
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262546
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69595
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86538
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04245
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22762
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42135
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63035
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85717
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00717
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0914
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17634
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25987
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.347
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43782
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53245
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63101
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73363
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84049
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95168
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06733
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18772
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027261
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301529
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599604
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916054
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229813
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544842
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886757
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259089
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59232
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86487
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04193
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22708
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42081
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6236
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83854
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02434
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10612
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18637
(339.43, 6.99, 310.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27006
