¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91587
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00377
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181784
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604726
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038133
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342999
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671076
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02509
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62887
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22389
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.028
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96324
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61381
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92877
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96325
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00084
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04154
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08543
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13253
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18288
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23655
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29359
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35408
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41805
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48562
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55681
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63172
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71042
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79302
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87957
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1583
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578636
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998667
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300645
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625547
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975978
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51338
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10669
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98331
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79621
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42273
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82535
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85909
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89586
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93579
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97882
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02506
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0745
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12729
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18338
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24286
‚(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30582
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37233
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44242
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5162
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59379
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67586
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76189
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134591
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552278
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959908
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259076
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580811
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927747
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40036
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07352
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9386
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6339
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23807
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.726
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75901
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79509
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83421
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87646
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92189
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97051
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02237
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07757
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1361
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1981
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26407
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33379
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40716
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4843
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56525
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65007
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112164
(341.07, 7.21, 310.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525651
