¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82198
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02509
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24109
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564269
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904317
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278046
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710034
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059273
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547956
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0944
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62095
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18846
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21733
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76821
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3699
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62291
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65522
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69051
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7289
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77034
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81493
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8627
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9137
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96797
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02556
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08657
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15104
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21906
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29476
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48358
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68021
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538295
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875811
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253296
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688731
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003997
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461148
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997039
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5213
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06485
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77641
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6204
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20856
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53653
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56825
(342.91, 7.69, 310.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60297
