¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345332
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879666
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50515
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20991
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75558
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34558
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65614
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63999
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82849
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35867
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24931
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11173
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241135
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471253
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720383
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993042
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300727
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638323
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010279
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41781
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852899
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327481
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856178
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47854
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18088
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71094
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2963
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35814
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63801
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47009
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32154
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22668
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3507
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234166
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463719
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712231
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982602
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289281
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625751
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996369
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404886
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838548
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30995
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833018
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45224
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1598
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66761
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24841
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14946
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63748
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45854
‡(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17358
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2067
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59432
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227317
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456338
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704203
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973274
(380.51, 6.93, 354.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277939
