¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26712
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59113
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426157
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805694
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246599
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728441
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267489
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895399
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63375
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49391
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6468
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02921
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72234
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87788
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09508
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45794
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842306
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287718
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778635
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324365
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962445
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71154
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59344
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76781
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19567
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0603
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40983
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88472
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98807
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489706
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878844
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328683
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828868
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381333
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02966
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78956
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69323
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88938
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36647
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34736
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8215
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68008
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6809
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521461
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915216
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369514
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879179
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43836
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09695
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86779
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79318
‡(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01138
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55444
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64146
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24295
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48092
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69908
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553134
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951448
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410247
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927077
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495505
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16432
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94619
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89331
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14623
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74478
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94271
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67421
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61177
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58476
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987517
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450805
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972994
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552701
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23173
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02472
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00037
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28376
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93746
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25121
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11532
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79011
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616295
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023384
(342.26, 7.58, 310.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491162
