¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8855
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75543
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78312
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0935
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.22619
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.22134
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.26416
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.24434
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.22754
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.21374
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.642757
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.146471
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.321928
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51089
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7149
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935802
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175714
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437139
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723063
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03701
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382823
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761662
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176643
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637208
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159908
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739858
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37555
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09803
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88371
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76483
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81516
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15911
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51199
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44809
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36482
(419.76, 8.46, 364.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.987724
