¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091803
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327418
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556511
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688696
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827116
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972166
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116479
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247725
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384958
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528486
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678773
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836215
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990498
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123508
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26234
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407322
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5588
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717146
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882769
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10922
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53288
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764246
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931361
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119586
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290314
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470136
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661896
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866776
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086043
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321257
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574161
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711576
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850891
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996888
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13252
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264359
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402139
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546351
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697275
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855437
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02038
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154324
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294119
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440101
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592664
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752178
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919016
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24824
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79606
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766272
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933527
ˆ(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111992
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286259
(327.44, 6.95, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465858
