¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73915
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99227
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28444
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49758
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7194
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95024
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233829
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571306
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91257
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287732
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702018
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149898
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664565
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26075
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79722
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28686
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90296
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78156
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30466
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85532
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27485
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72058
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21209
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.435
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63703
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84727
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06618
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29411
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52957
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77363
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02796
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25583
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4766
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70639
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253556
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596805
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940549
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31857
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736191
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182837
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702449
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30363
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79313
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27897
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89314
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82357
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55712
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73561
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14851
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58693
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03446
‡(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24998
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44458
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64711
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85791
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07738
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30597
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54399
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79205
(331.28, 6.38, 320.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03107
