¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522039
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820033
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154842
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575283
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043227
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534097
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04683
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61251
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16759
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68997
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21676
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07911
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617763
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796229
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987641
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193374
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415037
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654501
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913921
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19591
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503334
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809078
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150639
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570605
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021933
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50628
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02169
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58438
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1279
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64943
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17915
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.058
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607854
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785671
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976316
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181187
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401886
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640318
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898544
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179156
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485082
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798738
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146829
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56422
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997655
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479272
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997475
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5573
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08979
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60758
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14332
º(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03827
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598197
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775347
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965204
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169283
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389071
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626472
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883547
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162842
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467272
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788948
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143422
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542912
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974073
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453016
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974157
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53124
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05318
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56742
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10933
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01998
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588772
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765219
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9544
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157651
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376551
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612936
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868882
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146932
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449914
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779764
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133993
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522228
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951165
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427558
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951704
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50617
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01807
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52889
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07708
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00304
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579562
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755368
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943848
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146317
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364345
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599743
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85462
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131415
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433024
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762864
¸(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115745
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502127
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928978
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402868
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930145
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48211
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98446
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49204
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05157
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98747
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04041
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570574
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.745787
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933568
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135256
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352433
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586896
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840698
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116322
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416543
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746617
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098043
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482663
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907438
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378945
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905181
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45905
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9523
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45679
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.041
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97328
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02027
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561803
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736435
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923519
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124491
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340834
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57437
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827151
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101594
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400499
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731778
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08088
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463776
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886583
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355751
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879268
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43693
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92158
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42315
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03397
¶(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96045
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00184
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553298
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727295
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913756
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114004
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329568
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562212
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813984
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087275
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386934
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717354
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064308
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445491
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866403
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333336
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854212
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4158
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89228
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40285
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02813
(434.13, 15.44, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94901
