¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291153
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561487
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854189
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170258
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518373
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903681
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332297
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811886
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352003
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9647
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67077
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49297
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45508
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59427
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82495
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37211
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13328
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21789
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14385
(420.32, 8.54, 363.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219112
