¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599561
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928062
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277089
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660023
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081991
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567041
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0986
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6949
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36839
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09274
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62912
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15911
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273674
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490722
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73364
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997163
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283527
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587584
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916599
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264549
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646276
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066801
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545764
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07484
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66818
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33815
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08205
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68764
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22282
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267642
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484223
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72549
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988369
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272743
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575868
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905457
(378.34, 16.09, 284.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25235
