¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82422
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50706
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410913
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676184
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967338
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286476
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637848
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02453
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424614
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692512
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979788
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288561
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656119
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12636
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39879
(437.68, 13.85, 287.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53885
