¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45421
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19057
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05214
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05251
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21605
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53876
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16876
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72788
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46141
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37577
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343973
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596437
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871199
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171308
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500365
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86269
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263479
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717936
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237579
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817577
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4622
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19976
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05284
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05512
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22857
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42836
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23902
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8064
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26254
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34302
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344569
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59707
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871876
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172065
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501219
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863616
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264517
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718246
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237875
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824633
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47022
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20895
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06239
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06082
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25565
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31987
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31054
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88686
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07897
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345172
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597704
‡(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872608
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172872
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502068
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864542
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265524
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718455
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238172
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825741
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47821
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21814
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07308
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08356
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28286
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21326
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01195
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96927
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89914
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345755
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598366
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873331
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173642
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502923
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865488
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266588
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718656
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238366
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826007
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48623
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2274
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05425
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10636
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31009
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20537
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65254
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0537
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03058
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346365
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599021
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874011
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174407
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503772
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866449
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267647
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718777
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23851
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826163
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49425
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21851
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03249
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12922
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33736
„(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24589
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41105
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12251
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19087
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346964
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599707
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874774
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175216
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504666
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867399
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268728
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718841
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23859
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826241
(324.43, 7.20, 395.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49358
