¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4317
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622199
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827721
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050066
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291308
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553893
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840768
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157055
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510421
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902168
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338705
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86289
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461234
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14832
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07257
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10096
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094939
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260195
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43761
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628553
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834563
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057468
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299342
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562674
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850365
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170398
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52519
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918543
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356977
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879134
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479751
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1697
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11241
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41766
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100239
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.265874
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443691
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635116
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841659
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065117
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307634
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571742
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861292
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184127
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540337
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935342
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375756
(432.80, 11.95, 348.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895826
