¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49337
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24875
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23339
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.407
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86291
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82634
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90376
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58788
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217729
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423053
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643753
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881538
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138414
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416737
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719206
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049021
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410001
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838289
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328672
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878724
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49985
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26195
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2544
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4396
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92919
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92235
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92461
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54062
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21535
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420518
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641008
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878586
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135245
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413297
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715461
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044919
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405517
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844821
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335953
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886892
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50913
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27973
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27546
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46689
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00504
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00175
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98685
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49414
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21315
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418142
(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638484
„(327.29, 7.04, 327.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875864
