¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26677
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33355
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40354
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47672
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55326
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208304
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445775
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703496
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992533
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311295
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662051
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048007
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462987
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924913
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442127
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00202
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37848
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76867
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18596
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62883
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72445
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76771
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81324
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86148
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91239
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96614
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02272
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08218
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14462
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2101
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27872
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3505
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42559
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2095
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447078
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705281
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996495
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315625
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666837
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053705
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469333
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931985
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450048
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997981
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34878
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72252
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1265
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56447
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61335
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65601
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70131
ˆ(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74864
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79848
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85109
(364.91, 9.76, 329.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90645
