¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915449
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334285
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861382
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440502
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0798
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92492
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9393
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26049
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10492
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52353
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247357
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580576
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947517
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37118
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903302
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498915
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14669
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00998
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04902
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41968
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35978
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91794
(338.46, 6.91, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273836
