¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.023
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14202
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25276
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953999
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240747
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553718
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888581
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195857
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516617
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865311
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614349
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72038
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91216
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11308
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32382
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54496
(337.76, 6.95, 310.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7773
