¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713133
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08555
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493168
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896593
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31357
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77102
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26194
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78995
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48012
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43098
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37636
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3614
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2164
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635109
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868733
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115752
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387934
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685337
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009363
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356807
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69707
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067995
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473916
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87744
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29423
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74989
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23888
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76466
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42128
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3861
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31186
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29565
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15423
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629122
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862266
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108653
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376615
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673077
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995955
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342438
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68142
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050913
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455237
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860453
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27571
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72967
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21698
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74053
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36369
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34214
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27069
„(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23228
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20529
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623279
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855992
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101782
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365478
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660959
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9828
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328483
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666219
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034332
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437084
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84424
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25804
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71034
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19605
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71759
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31029
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29908
(427.20, 9.97, 362.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2312
