¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06456
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24017
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42323
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60505
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7909
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98472
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18684
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34095
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42113
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50508
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59284
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68456
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87624
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97673
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713071
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016665
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336857
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689201
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078787
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490654
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821263
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183852
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579488
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48137
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5509
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10558
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72303
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98577
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15419
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32255
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49792
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68066
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87119
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06986
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24083
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31979
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40249
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48897
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57934
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67371
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77229
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87507
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70791
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009675
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32918
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680761
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069393
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468588
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795538
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155866
‚(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548933
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53306
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.536
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08917
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70066
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89748
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05653
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22214
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39469
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57446
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76187
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95726
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14473
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22256
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30406
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38929
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47843
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5715
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66865
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77001
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70265
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002617
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321417
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672198
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059887
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447021
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770306
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128456
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51901
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58071
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52179
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07351
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62048
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80906
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96241
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12544
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29528
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4722
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65663
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84887
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0494
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12927
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20964
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29372
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38164
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47345
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56929
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66934
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697236
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995444
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31354
…(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663513
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050283
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42592
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745622
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101596
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489714
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62424
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50828
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04376
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53849
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73471
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87504
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0323
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19954
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37377
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5553
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74457
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94193
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03988
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11914
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20214
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28887
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3795
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47412
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57287
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692553
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988195
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305584
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654723
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040547
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405294
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723088
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075352
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461056
(337.16, 7.11, 311.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66346
