¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177187
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215145
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255182
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297445
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341886
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395178
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666893
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95679
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899825
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099363
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302847
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52175
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760392
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020418
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302732
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561826
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797798
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054665
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330711
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628091
(366.42, 9.24, 335.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890202
