¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7099
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24312
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51709
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938549
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229815
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548207
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897517
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282419
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713129
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203186
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741138
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34716
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01683
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69384
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46215
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1869
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85786
(415.36, 14.67, 314.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59549
