¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632259
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755162
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884119
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019467
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161629
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311153
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457635
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606699
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763421
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928234
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1019
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684618
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783838
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887751
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996679
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110915
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230842
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356796
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475187
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590867
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712104
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839233
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972665
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112825
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260157
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415236
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574335
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729619
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892965
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064981
(399.71, 11.97, 327.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246282
