¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18088
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33541
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49353
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6023
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71545
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83316
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9556
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08298
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2155
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35343
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49697
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67592
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93097
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7128
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28072
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9279
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805739
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078432
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449206
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895097
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368783
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897852
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33353
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47263
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59795
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72842
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86424
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00579
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15322
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30696
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46719
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59396
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70695
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82447
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94672
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0739
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20626
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34393
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48899
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73402
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30999
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90094
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48116
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17482
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790122
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061678
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449598
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896786
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370707
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899981
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33042
‚(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45021
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57492
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70474
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83996
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98074
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12747
(331.94, 6.45, 315.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28037
