¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520114
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13545
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.838
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25056
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46977
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68351
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90776
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14316
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39055
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65075
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97703
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50686
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18634
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86732
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05959
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72507
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23949
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18315
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76709
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38612
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77102
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97285
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289628
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638117
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023289
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451064
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928886
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465884
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07374
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76728
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2199
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5033
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71842
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9441
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18104
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43007
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69203
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04024
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52446
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20577
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88151
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85403
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34042
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00098
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54888
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8057
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42673
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79214
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944322
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258308
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603586
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985006
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4084
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881089
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411991
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01252
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6971
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19055
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50716
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75513
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98236
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22096
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47173
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73554
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10582
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54996
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22704
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89804
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43186
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13082
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05838
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29225
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84892
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47229
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81823
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915891
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227088
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569161
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946904
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36597
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833557
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358465
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951686
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62748
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16248
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47739
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79373
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02257
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2629
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51547
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78128
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17386
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62284
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25014
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9169
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45215
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92909
(329.65, 6.32, 318.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42299
