¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994616
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54771
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17518
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87034
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66029
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77228
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55612
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50387
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832909
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213362
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598498
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999466
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441576
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931484
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48593
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99225
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66339
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42441
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74636
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50005
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42193
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798883
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175823
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552206
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948525
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385332
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878622
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42983
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89492
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46348
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19708
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7191
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44337
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34002
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766486
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138308
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506304
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898705
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339809
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82889
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37419
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82276
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28809
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97775
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69047
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38615
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25821
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735817
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100843
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462494
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858521
Ç(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295355
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779506
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31893
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75191
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21085
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76618
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54137
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32837
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17645
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84585
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.79152
(379.03, 15.05, 301.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.74225
